timestamp_ms,ax,ay,az
1108588312.0,-4.2006,-4.7859445,-0.45104706
1108588332.0,-4.610072,-5.1472607,0.29820552
1108588351.0,-4.988437,-5.8226347,1.0022936
1108588371.0,-4.3181477,-7.1273212,2.0219352
1108588391.0,-2.484049,-9.435199,3.5566318
1108588410.0,-0.32243285,-11.939288,9.652048
1108588430.0,0.3361916,-12.995121,10.557134
1108588450.0,0.92273223,-13.289737,9.113364
1108588470.0,0.6329016,-12.480365,7.8206415
1108588489.0,0.9131609,-12.183655,6.317052
1108588509.0,-0.5353941,-13.6657095,-1.3920245
1108588529.0,-3.403491,-13.035799,-5.562415
1108588549.0,-3.2742786,-8.420044,-1.8323039
1108588568.0,-1.6845472,-5.0539403,0.30059835
1108588588.0,-2.0054846,-3.1962128,6.77438
1108588608.0,-4.909474,-7.1751776,6.96102
1108588628.0,-4.9310093,-12.286546,-3.5129628
1108588647.0,-4.2221355,-13.318451,-3.7573297
1108588667.0,-2.5896323,-11.24507,-2.87378
1108588687.0,-1.4739788,-8.843872,-2.5746772
1108588707.0,-1.5529419,-8.659625,-2.0934207
1108588726.0,-2.0820549,-9.705887,-1.2074782
1108588746.0,-2.1083758,-10.079167,0.044566322
1108588766.0,-1.9716859,-9.756136,1.0812567
1108588786.0,-1.8807586,-9.109476,0.55453664
1108588805.0,-2.1251256,-8.355437,-0.051146585
1108588825.0,-2.7667012,-8.40808,-0.20937198
1108588845.0,-3.4633117,-8.752945,-0.11335997
1108588865.0,-3.9230328,-8.650054,0.18574286
1108588884.0,-4.3588257,-7.9770727,0.87278205
